0.796724,0.889885,1.2192;0.93344,0.790544,-0.160427;0.993584,0.658243,-0.251638;0.933904,0.563866,-0.33492;0.817473,0.489292,-0.40608;0.727042,0.456882,-0.122393;0.718322,0.330889,-0.29222;0.727545,0.367155,-0.428787;0.722782,0.443233,-0.496099;0.542655,0.466619,-0.125872;0.46092,0.282882,-0.224003;0.384786,0.162466,-0.320094;0.316472,0.0615122,-0.387323;0.392233,0.527153,-0.159432;0.280115,0.359439,-0.260153;0.201918,0.24404,-0.357469;0.141623,0.141552,-0.420905;0.268944,0.634963,-0.207232;0.145223,0.520742,-0.296793;0.0531305,0.445529,-0.343404;-0.0273801,0.374274,-0.371084;
-0.0195071,0.75006,1.16749;0.149355,0.810285,-0.158138;0.377947,0.809109,-0.248203;0.500396,0.748702,-0.323829;0.571323,0.663564,-0.387793;0.656828,0.62306,-0.145051;0.866068,0.579833,-0.305293;0.815363,0.590482,-0.426755;0.678245,0.616959,-0.483587;0.589654,0.527682,-0.143265;0.875619,0.425353,-0.241612;1.03924,0.351027,-0.333645;1.15746,0.296798,-0.397543;0.445556,0.463296,-0.167268;0.687988,0.354163,-0.265904;0.842552,0.280394,-0.359037;0.9751,0.224322,-0.420467;0.235073,0.425534,-0.203063;0.37323,0.323715,-0.288052;0.463691,0.256021,-0.329734;0.556445,0.197695,-0.355128;
0.952443,0.808095,1.43542;1.00434,0.698287,-0.130484;0.985538,0.575602,-0.216002;0.922023,0.492951,-0.298145;0.79097,0.43318,-0.372622;0.671017,0.429577,-0.127117;0.609035,0.308884,-0.295354;0.640478,0.332857,-0.424798;0.68664,0.400687,-0.486328;0.512919,0.465347,-0.143652;0.353439,0.29877,-0.248845;0.231393,0.192225,-0.343742;0.131365,0.112454,-0.407606;0.405662,0.543934,-0.184237;0.207215,0.405082,-0.283835;0.0757738,0.310921,-0.367923;-0.0220708,0.232065,-0.420702;0.345258,0.660911,-0.236333;0.164863,0.573433,-0.31908;0.0342758,0.509166,-0.357455;-0.0751163,0.448225,-0.37804;
0.462179,0.934476,1.49363;0.617769,0.860617,-0.0449925;0.741816,0.771639,-0.102129;0.85148,0.69973,-0.16993;0.924706,0.613876,-0.232467;0.566856,0.547803,-0.0408215;0.684392,0.475502,-0.154979;0.794501,0.50263,-0.24053;0.873305,0.549804,-0.2829;0.478255,0.493748,-0.0821553;0.519371,0.319749,-0.156931;0.60851,0.206727,-0.198214;0.683854,0.115471,-0.218786;0.385714,0.49427,-0.140938;0.309791,0.314985,-0.220853;0.29901,0.180156,-0.264169;0.302843,0.0664821,-0.282839;0.310854,0.549579,-0.205069;0.197011,0.415508,-0.26979;0.135968,0.311888,-0.288959;0.0918176,0.216464,-0.293958;
0.339725,0.913021,1.54227;0.500213,0.881922,-0.0583133;0.646766,0.816494,-0.118832;0.779855,0.762517,-0.186407;0.891796,0.704908,-0.247572;0.554036,0.555327,-0.0492592;0.698221,0.514202,-0.163174;0.792432,0.560358,-0.242736;0.847273,0.630941,-0.277741;0.484155,0.487954,-0.0788254;0.577509,0.327171,-0.149716;0.695112,0.237127,-0.178412;0.794489,0.165238,-0.185552;0.396312,0.472098,-0.127104;0.37671,0.28026,-0.206189;0.412603,0.148358,-0.239145;0.454749,0.0430287,-0.245446;0.305,0.514794,-0.181962;0.227838,0.360961,-0.24844;0.20209,0.247422,-0.264728;0.192668,0.146613,-0.262514;
0.5934,0.927493,1.70335;0.720397,0.823619,-0.0519073;0.810711,0.715212,-0.111363;0.900861,0.619886,-0.179241;0.945083,0.516681,-0.241765;0.577346,0.533376,-0.0553867;0.672406,0.433822,-0.17134;0.781046,0.431624,-0.255268;0.872408,0.462908,-0.296218;0.475042,0.496148,-0.0909028;0.460621,0.318011,-0.170396;0.516666,0.189033,-0.21355;0.566729,0.0824774,-0.234873;0.385347,0.516157,-0.143377;0.242756,0.357736,-0.226065;0.190289,0.227469,-0.271303;0.16294,0.117142,-0.290487;0.327992,0.587902,-0.201158;0.165868,0.481934,-0.265732;0.0777549,0.391916,-0.286672;0.0110452,0.307195,-0.292697;
0.170601,0.869466,2.11787;0.356634,0.86983,-0.0506283;0.533519,0.843548,-0.0905271;0.678725,0.825495,-0.132701;0.797777,0.79538,-0.167467;0.522289,0.575651,-0.0540015;0.689599,0.562332,-0.138768;0.758353,0.632471,-0.204858;0.806215,0.716773,-0.244935;0.482465,0.504632,-0.0790381;0.611834,0.347786,-0.147317;0.753771,0.283915,-0.204658;0.870287,0.241308,-0.244441;0.408051,0.479363,-0.113477;0.453398,0.276176,-0.174032;0.521921,0.160183,-0.207854;0.581234,0.0780941,-0.228527;0.31074,0.501351,-0.154509;0.286597,0.340515,-0.212057;0.312285,0.229215,-0.231942;0.348414,0.135835,-0.23909;
0.747504,0.892551,1.76079;0.827498,0.774206,-0.0536131;0.868581,0.640365,-0.103804;0.916613,0.528611,-0.160159;0.934292,0.426361,-0.209911;0.584349,0.513637,-0.049391;0.646969,0.396031,-0.149271;0.752114,0.370056,-0.218922;0.85106,0.379023,-0.252513;0.477729,0.501426,-0.0789566;0.404856,0.333871,-0.145034;0.417107,0.20157,-0.178779;0.432104,0.0869347,-0.194301;0.399988,0.541789,-0.124748;0.219153,0.418432,-0.19652;0.133364,0.306661,-0.234304;0.0798709,0.207397,-0.249792;0.369151,0.62655,-0.176638;0.189046,0.564126,-0.23976;0.078493,0.49645,-0.26132;-0.00700902,0.429008,-0.266862;
0.0639939,0.786982,2.10023;0.244991,0.830469,-0.0548577;0.427683,0.837292,-0.098826;0.574103,0.848594,-0.146276;0.695351,0.849746,-0.187505;0.502882,0.576027,-0.0614848;0.660871,0.593823,-0.149383;0.711296,0.683835,-0.219353;0.732347,0.77729,-0.262993;0.487307,0.493836,-0.0870602;0.657663,0.37551,-0.147891;0.81107,0.350858,-0.200387;0.936605,0.334408,-0.240527;0.423473,0.450143,-0.123838;0.528039,0.25896,-0.183866;0.628934,0.160263,-0.22422;0.706679,0.0894286,-0.252611;0.320716,0.451211,-0.167811;0.343499,0.28903,-0.22768;0.396042,0.182496,-0.253508;0.449341,0.0932378,-0.267949;
0.862833,0.837677,1.92122;0.89791,0.702361,-0.0538038;0.890605,0.557014,-0.102772;0.906585,0.43586,-0.15917;0.898721,0.328482,-0.207491;0.581404,0.494428,-0.0376878;0.60814,0.362903,-0.136961;0.707974,0.315654,-0.208519;0.813235,0.300775,-0.243894;0.478804,0.509152,-0.0655734;0.35081,0.364047,-0.125351;0.320954,0.234423,-0.159489;0.302943,0.120585,-0.177478;0.418275,0.564498,-0.110409;0.206871,0.486193,-0.170112;0.0939253,0.397332,-0.196945;0.0198782,0.318025,-0.208099;0.414297,0.651871,-0.163485;0.219224,0.635078,-0.217352;0.0924909,0.592445,-0.231782;-0.00759286,0.546477,-0.233237;
0.338468,0.92122,1.22173;0.527722,0.896994,-0.0737817;0.721236,0.823328,-0.120824;0.870972,0.760934,-0.172234;0.913712,0.668952,-0.214691;0.650098,0.573867,-0.0541676;0.789076,0.482277,-0.181171;0.85316,0.53973,-0.281351;0.87262,0.621463,-0.326353;0.544326,0.508298,-0.0735272;0.653683,0.32753,-0.150015;0.740043,0.214363,-0.212323;0.806058,0.117149,-0.249297;0.419178,0.488026,-0.111391;0.457055,0.301484,-0.181885;0.496493,0.185514,-0.225801;0.541772,0.0888911,-0.245397;0.279985,0.516237,-0.157981;0.251754,0.368529,-0.205829;0.243013,0.269499,-0.214209;0.247833,0.184661,-0.211109;
0.213444,0.879384,1.198;0.394498,0.894525,-0.0751904;0.594903,0.85456,-0.119665;0.751645,0.820936,-0.168669;0.83911,0.74495,-0.209491;0.618524,0.599842,-0.0574777;0.782157,0.537947,-0.178098;0.823653,0.602728,-0.267039;0.806675,0.688767,-0.30422;0.537095,0.514527,-0.0766029;0.71128,0.357928,-0.147649;0.83146,0.270711,-0.198672;0.927805,0.196789,-0.226276;0.424885,0.471588,-0.114412;0.523764,0.295756,-0.180826;0.608475,0.191214,-0.216754;0.691402,0.111778,-0.231099;0.280561,0.472453,-0.161729;0.300853,0.32189,-0.208754;0.329786,0.22262,-0.215078;0.366709,0.142177,-0.210154;
0.471694,0.951002,8.58407;0.652706,0.877599,-0.0595068;0.812037,0.766853,-0.108807;0.919484,0.677245,-0.165344;0.952776,0.585705,-0.213958;0.671403,0.539957,-0.041677;0.772696,0.421619,-0.174145;0.855777,0.464697,-0.282505;0.898961,0.538327,-0.332667;0.551019,0.501424,-0.0703648;0.590797,0.304129,-0.150159;0.643478,0.175922,-0.2167;0.677873,0.0700652,-0.257724;0.42269,0.509243,-0.117663;0.386291,0.318004,-0.191036;0.391753,0.194587,-0.241914;0.407927,0.0881133,-0.267627;0.300157,0.563478,-0.171789;0.215111,0.421996,-0.217089;0.179456,0.328442,-0.223545;0.162841,0.242919,-0.222073;
0.0967798,0.800936,1.08635;0.268163,0.855665,-0.0792435;0.480453,0.863808,-0.129195;0.6458,0.865217,-0.182412;0.743331,0.80718,-0.227568;0.58455,0.624273,-0.0649482;0.761592,0.60127,-0.195455;0.777407,0.673944,-0.293599;0.735346,0.747528,-0.335459;0.529563,0.525946,-0.0826874;0.741114,0.413074,-0.157102;0.880652,0.355527,-0.212185;0.99566,0.303097,-0.243571;0.432343,0.460175,-0.119845;0.583835,0.312727,-0.19067;0.692467,0.225438,-0.23059;0.794057,0.159506,-0.247827;0.29378,0.430894,-0.166257;0.362375,0.292219,-0.217886;0.419421,0.202156,-0.226919;0.484228,0.129943,-0.224098;
0.625725,0.95133,9.67471;0.777057,0.84375,-0.0682866;0.888654,0.700029,-0.115944;0.956939,0.586269,-0.170186;0.976179,0.487576,-0.215809;0.680598,0.506805,-0.0399469;0.74613,0.374103,-0.175403;0.837723,0.406194,-0.283482;0.895116,0.472573,-0.331869;0.5459,0.491121,-0.0651067;0.520752,0.293306,-0.144069;0.528004,0.161099,-0.210292;0.523503,0.052698,-0.250743;0.425645,0.523831,-0.110931;0.329927,0.350079,-0.185954;0.291443,0.226954,-0.239324;0.268713,0.118473,-0.266646;0.32598,0.604938,-0.164747;0.202849,0.484949,-0.215715;0.132046,0.398511,-0.228113;0.0803551,0.315096,-0.229723;
0.0180481,0.698828,9.59353;0.181905,0.789315,-0.0758607;0.369223,0.844801,-0.131726;0.523969,0.873508,-0.192052;0.634811,0.843698,-0.245244;0.536381,0.630383,-0.0657017;0.721014,0.643342,-0.203309;0.716655,0.724175,-0.310941;0.654028,0.793472,-0.359915;0.519322,0.529331,-0.0847955;0.759909,0.460065,-0.163852;0.922822,0.444975,-0.227997;1.05766,0.427748,-0.269238;0.448978,0.44823,-0.123209;0.650011,0.329281,-0.197529;0.782808,0.270186,-0.25012;0.902094,0.229411,-0.278681;0.330437,0.393303,-0.169844;0.445593,0.267277,-0.222144;0.528558,0.193535,-0.23751;0.612073,0.137787,-0.242816;
0.78368,0.905523,6.92251;0.896467,0.773302,-0.051432;0.942055,0.604214,-0.0859718;0.947575,0.485843,-0.129248;0.939607,0.391084,-0.164565;0.687119,0.465089,-0.0271252;0.694909,0.326762,-0.153235;0.792259,0.336836,-0.255792;0.87274,0.383899,-0.302838;0.54859,0.478072,-0.0570393;0.456321,0.293087,-0.131056;0.419228,0.167176,-0.195051;0.380942,0.063796,-0.234975;0.440082,0.536974,-0.105055;0.288116,0.38749,-0.174064;0.214051,0.280956,-0.22628;0.15879,0.182699,-0.254382;0.369019,0.639325,-0.1594;0.210161,0.546995,-0.201848;0.119763,0.476703,-0.210185;0.049269,0.407747,-0.211279;
0.408193,0.95046,8.25673;0.605482,0.8893,-0.0744899;0.789438,0.762999,-0.12355;0.911576,0.657173,-0.173875;0.895154,0.568165,-0.216014;0.648647,0.519982,-0.049464;0.76374,0.412677,-0.171618;0.830568,0.466708,-0.273661;0.857513,0.546345,-0.321366;0.520499,0.473846,-0.0722088;0.598314,0.278881,-0.137192;0.652712,0.160764,-0.197739;0.691619,0.0643377,-0.237927;0.376311,0.478044,-0.114965;0.387235,0.285835,-0.183431;0.413945,0.165602,-0.241869;0.449089,0.0672938,-0.276899;0.23012,0.532509,-0.165171;0.154338,0.393084,-0.215186;0.110728,0.300495,-0.230762;0.0884957,0.212725,-0.238558;
0.27309,0.91853,9.2316;0.476747,0.901785,-0.0731818;0.688463,0.818115,-0.117956;0.842843,0.740402,-0.163077;0.850869,0.656443,-0.199047;0.634234,0.553607,-0.039668;0.774082,0.472357,-0.150938;0.823657,0.533317,-0.244874;0.829032,0.60838,-0.28832;0.527047,0.481499,-0.0591377;0.66798,0.308336,-0.115838;0.761688,0.205139,-0.170075;0.835855,0.116182,-0.205928;0.387054,0.452879,-0.098277;0.464258,0.270374,-0.158732;0.526928,0.159214,-0.213626;0.590771,0.0711308,-0.246549;0.227687,0.473552,-0.145012;0.204642,0.325648,-0.1861;0.196715,0.230295,-0.197951;0.208805,0.146077,-0.203834;
0.534486,0.953756,4.86875;0.722392,0.861544,-0.0788788;0.855981,0.704584,-0.127029;0.930643,0.57302,-0.177137;0.888066,0.481487,-0.218364;0.645333,0.494823,-0.0487541;0.718597,0.371777,-0.176867;0.802447,0.414904,-0.281717;0.855393,0.482584,-0.330391;0.509466,0.471803,-0.069783;0.523607,0.26878,-0.139587;0.539391,0.144669,-0.198749;0.54937,0.0395072,-0.237962;0.374853,0.501362,-0.113206;0.319612,0.309914,-0.189167;0.308567,0.197843,-0.248082;0.30926,0.0956754,-0.281884;0.253115,0.578293,-0.164449;0.133892,0.462099,-0.216092;0.0579589,0.383685,-0.232505;0.00207816,0.303143,-0.241465;
0.140679,0.837746,1.01781;0.337745,0.872513,-0.0820282;0.57537,0.839221,-0.129122;0.755946,0.78947,-0.173463;0.798291,0.702434,-0.209721;0.610642,0.578097,-0.0564407;0.768692,0.529854,-0.165688;0.797577,0.590647,-0.25094;0.777288,0.659692,-0.288106;0.529947,0.484192,-0.0716538;0.725709,0.345289,-0.130669;0.850552,0.266285,-0.178901;0.953096,0.194886,-0.208497;0.405097,0.426791,-0.106483;0.538173,0.266486,-0.172418;0.64241,0.174343,-0.225757;0.738721,0.102503,-0.255628;0.245089,0.414226,-0.148687;0.267824,0.265534,-0.196784;0.293181,0.172646,-0.211683;0.33292,0.0938709,-0.218266;
0.694745,0.931245,6.33143;0.842159,0.814705,-0.0778514;0.91545,0.625535,-0.119215;0.933624,0.481073,-0.160655;0.861738,0.40031,-0.194072;0.648118,0.464838,-0.0457408;0.675629,0.336702,-0.165581;0.766126,0.363381,-0.265945;0.836043,0.424749,-0.310947;0.498545,0.468215,-0.0640742;0.439748,0.2704,-0.123197;0.409905,0.146509,-0.180292;0.378602,0.0443078,-0.218279;0.369942,0.52337,-0.103409;0.254468,0.353307,-0.169288;0.200978,0.2379,-0.228295;0.165639,0.138885,-0.262829;0.27074,0.624291,-0.150698;0.0997427,0.525876,-0.196694;-0.00290325,0.457283,-0.211381;-0.0785351,0.392286,-0.218436;
0.0328343,0.748203,9.13204;0.210608,0.825166,-0.0861908;0.450083,0.84206,-0.140786;0.637942,0.832709,-0.193259;0.705184,0.765332,-0.237745;0.580935,0.603336,-0.0629709;0.746689,0.580791,-0.183771;0.747775,0.644991,-0.281476;0.704506,0.711079,-0.325856;0.538889,0.498874,-0.0771575;0.7761,0.409881,-0.143521;0.927434,0.360566,-0.200863;1.05633,0.314122,-0.237652;0.437431,0.418069,-0.112094;0.621492,0.285312,-0.183781;0.744846,0.21911,-0.244013;0.860192,0.169635,-0.278281;0.289561,0.369547,-0.154522;0.356979,0.226887,-0.200504;0.41204,0.140029,-0.215757;0.478856,0.0705148,-0.224115;
0.850311,0.851755,8.52283;0.936726,0.71867,-0.0704135;0.953246,0.53676,-0.114921;0.936011,0.407222,-0.160433;0.850018,0.354047,-0.197316;0.627854,0.432929,-0.0475637;0.611345,0.306359,-0.164946;0.708463,0.312315,-0.260323;0.801629,0.353294,-0.302831;0.489418,0.465999,-0.0708294;0.367853,0.291469,-0.134422;0.297593,0.180601,-0.190427;0.234107,0.0887123,-0.225548;0.386409,0.545257,-0.113175;0.217214,0.40629,-0.182353;0.121241,0.305027,-0.241098;0.0516065,0.21658,-0.274065;0.331314,0.664618,-0.162221;0.136951,0.604194,-0.211813;0.0145806,0.56461,-0.226898;-0.0840467,0.524132,-0.232535;
0.520586,0.924924,1.00437;0.655164,0.858188,-0.0514495;0.773219,0.759068,-0.0985968;0.86173,0.681962,-0.152656;0.903251,0.603648,-0.20039;0.627176,0.544663,-0.0477146;0.753648,0.444075,-0.166356;0.838544,0.479402,-0.260613;0.874631,0.541647,-0.305292;0.536151,0.507246,-0.0829607;0.563884,0.308687,-0.159175;0.596334,0.176946,-0.225559;0.606101,0.0685702,-0.267388;0.441884,0.522438,-0.133317;0.39399,0.339288,-0.212365;0.372448,0.211485,-0.277104;0.356329,0.101977,-0.313055;0.35646,0.585243,-0.187578;0.260472,0.457583,-0.247891;0.205914,0.366064,-0.269736;0.16621,0.283098,-0.279053;
0.372976,0.914944,8.25092;0.526654,0.882611,-0.048534;0.668391,0.802454,-0.0902703;0.776162,0.739943,-0.13796;0.860026,0.681512,-0.179599;0.612932,0.568255,-0.043685;0.758203,0.500949,-0.148023;0.826435,0.547044,-0.231328;0.840597,0.610299,-0.272158;0.534631,0.514215,-0.0777627;0.623334,0.326026,-0.14618;0.698301,0.208694,-0.202034;0.746662,0.114002,-0.236701;0.436988,0.508243,-0.126034;0.448191,0.3205,-0.200264;0.469503,0.194676,-0.257765;0.49181,0.0897386,-0.288553;0.334296,0.551525,-0.178124;0.284654,0.407717,-0.235266;0.261604,0.308213,-0.252872;0.250057,0.221248,-0.259274;
0.624698,0.929056,6.12002;0.753208,0.826438,-0.0447213;0.842299,0.696779,-0.0901949;0.905613,0.600367,-0.145307;0.924833,0.514448,-0.196432;0.636381,0.5174,-0.0438824;0.728324,0.400942,-0.161269;0.817935,0.42024,-0.255935;0.869224,0.473953,-0.302693;0.539698,0.499288,-0.0839286;0.499218,0.297814,-0.15549;0.483517,0.165652,-0.218863;0.455941,0.0620816,-0.261685;0.45497,0.534138,-0.138619;0.341432,0.362724,-0.212248;0.27612,0.249666,-0.270568;0.221286,0.150707,-0.30509;0.39362,0.612136,-0.197502;0.254335,0.503737,-0.253679;0.17137,0.426811,-0.269875;0.10332,0.354353,-0.277464;
0.254649,0.874828,1.10292;0.397876,0.871032,-0.0525424;0.559068,0.82447,-0.0949097;0.677119,0.787413,-0.142066;0.75818,0.742141,-0.181728;0.574319,0.585544,-0.0509714;0.743215,0.550833,-0.158238;0.795157,0.610796,-0.240227;0.790136,0.67628,-0.277894;0.52014,0.518289,-0.0820701;0.675088,0.359281,-0.150819;0.78991,0.259522,-0.207055;0.87348,0.173927,-0.239866;0.430323,0.493747,-0.127007;0.507657,0.316033,-0.201311;0.573477,0.196433,-0.25915;0.631971,0.0981666,-0.288668;0.314972,0.514875,-0.175923;0.317392,0.369483,-0.2364;0.328178,0.268951,-0.256902;0.34551,0.182579,-0.262661;
0.792874,0.893739,4.82742;0.871674,0.770733,-0.0399361;0.897746,0.624693,-0.0823811;0.914344,0.515226,-0.136905;0.906717,0.42682,-0.186949;0.642613,0.488298,-0.0307911;0.684086,0.360391,-0.146457;0.771278,0.357817,-0.239143;0.841444,0.400161,-0.283428;0.542078,0.491058,-0.0727822;0.431592,0.301516,-0.138782;0.374106,0.177757,-0.19536;0.318342,0.0824883,-0.232133;0.470877,0.539588,-0.130078;0.302378,0.396317,-0.198925;0.206235,0.297197,-0.251;0.126255,0.210094,-0.280933;0.436833,0.62459,-0.192319;0.268713,0.548283,-0.24528;0.16338,0.491055,-0.257701;0.0729159,0.435827,-0.262122;
0.0970814,0.797033,5.90718;0.257525,0.832645,-0.0540788;0.435307,0.822695,-0.102818;0.56829,0.811617,-0.157818;0.671407,0.78175,-0.208059;0.554349,0.604835,-0.0460698;0.722445,0.598405,-0.161718;0.751432,0.66455,-0.257068;0.731143,0.730397,-0.304887;0.525792,0.529513,-0.0798253;0.721075,0.400141,-0.150454;0.849766,0.324107,-0.210801;0.946819,0.260052,-0.249892;0.441032,0.487075,-0.129523;0.57496,0.327084,-0.20513;0.668223,0.224229,-0.265355;0.752852,0.137305,-0.298905;0.321784,0.48401,-0.183856;0.370013,0.342251,-0.239247;0.412493,0.247748,-0.257183;0.455982,0.166137,-0.265151;
0.870575,0.856879,3.79563;0.92062,0.70977,-0.0315034;0.916909,0.552335,-0.0716598;0.915941,0.435205,-0.126773;0.886833,0.34945,-0.178811;0.631488,0.464901,-0.0216528;0.62907,0.329867,-0.13797;0.714478,0.305796,-0.232157;0.801617,0.330908,-0.276542;0.536669,0.486056,-0.0672865;0.37162,0.323259,-0.129114;0.271532,0.214341,-0.185683;0.178219,0.132931,-0.223566;0.48436,0.545754,-0.127615;0.278583,0.438813,-0.189196;0.153033,0.362964,-0.236299;0.0447814,0.294486,-0.264324;0.476661,0.63533,-0.192994;0.289814,0.595944,-0.240134;0.168958,0.560893,-0.247687;0.0648667,0.524462,-0.248714;
0.385091,0.929635,1.2591;0.55218,0.879524,-0.0653907;0.715037,0.796124,-0.131425;0.846523,0.743959,-0.204216;0.921384,0.675281,-0.267325;0.542084,0.541276,-0.0661189;0.719013,0.484151,-0.208661;0.837429,0.542259,-0.313038;0.890821,0.61733,-0.358484;0.44905,0.497325,-0.108641;0.480506,0.307555,-0.194606;0.538412,0.179145,-0.255675;0.57677,0.0722952,-0.290969;0.344495,0.507832,-0.169986;0.298601,0.322778,-0.260623;0.307285,0.19109,-0.313038;0.320075,0.0786531,-0.335659;0.245603,0.567559,-0.238303;0.156626,0.429797,-0.311306;0.124235,0.322858,-0.327361;0.111938,0.222487,-0.326941;
0.306528,0.616722,1.33585;0.443027,0.598869,-0.103867;0.579246,0.55803,-0.192807;0.687879,0.557699,-0.2713;0.786272,0.579231,-0.360382;0.483247,0.40832,-0.243389;0.58437,0.264624,-0.353981;0.666054,0.179986,-0.424285;0.739874,0.112032,-0.476836;0.39754,0.39641,-0.26011;0.429688,0.250471,-0.377946;0.455127,0.144242,-0.449434;0.482144,0.0587539,-0.50241;0.303103,0.415483,-0.279728;0.342384,0.274586,-0.39345;0.390168,0.156293,-0.46385;0.4338,0.0591017,-0.511403;0.206142,0.453422,-0.302867;0.194271,0.34522,-0.408761;0.199401,0.249371,-0.462834;0.210358,0.164139,-0.499611;
0.543736,0.927373,1.25193;0.691221,0.848444,-0.0634935;0.820419,0.744027,-0.131769;0.933237,0.672702,-0.207922;1.00681,0.596116,-0.276242;0.553757,0.53111,-0.0691315;0.700909,0.442404,-0.214521;0.831123,0.473527,-0.325062;0.912441,0.534845,-0.375333;0.447588,0.505841,-0.113563;0.405902,0.317432,-0.200154;0.413327,0.183864,-0.264575;0.413059,0.0766343,-0.303693;0.350696,0.535215,-0.176085;0.242451,0.368299,-0.264171;0.203125,0.240247,-0.315233;0.173742,0.131242,-0.338377;0.276111,0.609945,-0.245344;0.143085,0.490593,-0.313745;0.0728576,0.394055,-0.324815;0.0230392,0.304069,-0.321762;
0.159321,0.709027,1.35533;0.316345,0.763925,-0.120517;0.478977,0.787049,-0.214565;0.61141,0.809463,-0.297421;0.730786,0.798308,-0.373851;0.517206,0.524737,-0.201272;0.686419,0.564059,-0.34955;0.74459,0.639966,-0.443764;0.762319,0.710365,-0.490316;0.458631,0.45977,-0.215289;0.590001,0.307657,-0.33346;0.683313,0.191981,-0.414165;0.751577,0.0926342,-0.467628;0.356419,0.433586,-0.240124;0.450716,0.261986,-0.35529;0.555507,0.148647,-0.424099;0.649789,0.0513776,-0.461109;0.226736,0.444372,-0.27128;0.263921,0.30298,-0.366252;0.317381,0.19988,-0.400646;0.378902,0.107978,-0.416075;
0.700651,0.904275,1.2786;0.817699,0.806504,-0.0685222;0.897203,0.670658,-0.1347;0.983884,0.573278,-0.207791;1.0546,0.497167,-0.273384;0.561916,0.518488,-0.0672346;0.676457,0.406986,-0.212994;0.814218,0.41239,-0.323654;0.923689,0.456544,-0.373506;0.451085,0.512631,-0.107161;0.333758,0.339159,-0.192753;0.285202,0.210971,-0.254885;0.247271,0.110389,-0.289225;0.374612,0.561386,-0.165566;0.203566,0.425159,-0.254562;0.114834,0.314639,-0.306193;0.0439303,0.216911,-0.327656;0.340952,0.650983,-0.230793;0.175991,0.581346,-0.298646;0.0759524,0.516236,-0.308627;-0.00417741,0.450599,-0.303287;
0.13857,0.576022,1.16843;0.27212,0.636773,-0.118346;0.422923,0.682837,-0.230204;0.547375,0.756003,-0.3339;0.647124,0.804825,-0.439405;0.524755,0.50562,-0.246333;0.658494,0.59515,-0.421448;0.673408,0.681778,-0.538612;0.663662,0.756103,-0.60286;0.484722,0.442502,-0.27629;0.665967,0.322877,-0.414632;0.77934,0.240336,-0.509614;0.883684,0.166541,-0.577651;0.387615,0.405517,-0.314938;0.548439,0.265736,-0.447852;0.682178,0.180781,-0.529005;0.808243,0.103229,-0.577565;0.258825,0.395552,-0.358381;0.342497,0.27152,-0.462894;0.425742,0.183823,-0.502027;0.516221,0.103562,-0.526072;
0.829293,0.824552,1.30383;0.91125,0.730219,-0.084622;0.928902,0.591944,-0.148629;0.969876,0.48688,-0.211455;0.999354,0.402222,-0.265238;0.56483,0.502133,-0.0965546;0.645527,0.388365,-0.2465;0.771096,0.37309,-0.358645;0.87808,0.391334,-0.412354;0.452552,0.520833,-0.127443;0.270462,0.375899,-0.226659;0.16346,0.265,-0.300565;0.0776435,0.176507,-0.344579;0.396496,0.583114,-0.175698;0.181099,0.48577,-0.277531;0.0624158,0.397548,-0.337166;-0.0324509,0.315767,-0.363359;0.39542,0.678357,-0.230981;0.21292,0.631727,-0.30899;0.0912021,0.579618,-0.32763;-0.0115203,0.520567,-0.329221;
0.54997,0.953361,1.29378;0.701974,0.845039,-0.0695946;0.818238,0.702945,-0.120863;0.933183,0.599803,-0.176336;1.02676,0.517218,-0.225386;0.560682,0.511748,-0.0600622;0.687811,0.396031,-0.18099;0.815442,0.416792,-0.274188;0.912292,0.472551,-0.320276;0.446072,0.489207,-0.0858589;0.479512,0.308512,-0.165893;0.584496,0.220537,-0.211257;0.687094,0.161426,-0.234375;0.329161,0.514152,-0.131768;0.289859,0.331992,-0.214591;0.312313,0.211296,-0.260689;0.357294,0.120566,-0.28253;0.219621,0.585816,-0.185277;0.0935047,0.46374,-0.256265;0.0238806,0.369327,-0.280102;-0.0168079,0.286696,-0.288409;
0.694601,0.923916,1.41439;0.813782,0.795488,-0.0573557;0.878628,0.626065,-0.0920234;0.945669,0.506263,-0.131959;0.980911,0.409434,-0.16584;0.570844,0.490306,-0.0436942;0.641592,0.35898,-0.153296;0.769406,0.348378,-0.239302;0.887555,0.376394,-0.283121;0.445346,0.492389,-0.0730646;0.404383,0.317773,-0.14843;0.477481,0.218804,-0.192527;0.565436,0.151798,-0.214884;0.338863,0.539547,-0.121249;0.235598,0.373643,-0.201383;0.213831,0.257732,-0.246331;0.229052,0.166402,-0.267765;0.263622,0.629973,-0.176059;0.098106,0.538302,-0.248108;-0.00652101,0.461448,-0.273949;-0.0776352,0.391526,-0.283027;
0.481404,0.930038,1.2471;0.601202,0.878387,-0.0401095;0.712255,0.806863,-0.0975341;0.835278,0.759955,-0.158667;0.928048,0.697233,-0.213728;0.565157,0.57689,-0.0666233;0.748633,0.521331,-0.188538;0.848413,0.581455,-0.28178;0.888336,0.661279,-0.326545;0.514054,0.53479,-0.106366;0.600402,0.355748,-0.194065;0.666054,0.220965,-0.257512;0.702716,0.112807,-0.296368;0.444086,0.55146,-0.15848;0.399016,0.369091,-0.253401;0.366706,0.229971,-0.3248;0.336148,0.111236,-0.361735;0.385252,0.615048,-0.210592;0.249971,0.489416,-0.2926;0.160881,0.393092,-0.327791;0.0834215,0.303589,-0.343666;
